2024	Rv1992c	chr	-	2234990	2237306	2234990	2237306	1	2234990,	2237306,	0	ctpG	a	a	0
2025	Rv1993c	chr	-	2237302	2237575	2237302	2237575	1	2237302,	2237575,	0	-	a	a	0
2026	Rv1994c	chr	-	2237627	2237984	2237627	2237984	1	2237627,	2237984,	0	-	a	a	0
2027	Rv1995	chr	+	2238140	2238908	2238140	2238908	1	2238140,	2238908,	0	-	a	a	0
2028	Rv1996	chr	+	2239003	2239957	2239003	2239957	1	2239003,	2239957,	0	-	a	a	0
2029	Rv1997	chr	+	2240158	2242876	2240158	2242876	1	2240158,	2242876,	0	ctpF	a	a	0
2030	Rv1998c	chr	-	2242944	2243721	2242944	2243721	1	2242944,	2243721,	0	-	a	a	0
2031	Rv1999c	chr	-	2243815	2245138	2243815	2245138	1	2243815,	2245138,	0	-	a	a	0
2032	Rv2000	chr	+	2245208	2246822	2245208	2246822	1	2245208,	2246822,	0	-	a	a	0
2033	Rv2001	chr	+	2246831	2247584	2246831	2247584	1	2246831,	2247584,	0	-	a	a	0
2034	Rv2002	chr	+	2247659	2248442	2247659	2248442	1	2247659,	2248442,	0	fabG3	a	a	0
2035	Rv2003c	chr	-	2248562	2249420	2248562	2249420	1	2248562,	2249420,	0	-	a	a	0
2036	Rv2004c	chr	-	2249477	2250974	2249477	2250974	1	2249477,	2250974,	0	-	a	a	0
2037	Rv2005c	chr	-	2250995	2251883	2250995	2251883	1	2250995,	2251883,	0	-	a	a	0
2038	Rv2006	chr	+	2252001	2255985	2252001	2255985	1	2252001,	2255985,	0	otsB1	a	a	0
2039	Rv2007c	chr	-	2256083	2256428	2256083	2256428	1	2256083,	2256428,	0	fdxA	a	a	0
2040	Rv2008c	chr	-	2256616	2257942	2256616	2257942	1	2256616,	2257942,	0	-	a	a	0
2041	Rv2009	chr	+	2258029	2258272	2258029	2258272	1	2258029,	2258272,	0	-	a	a	0
2042	Rv2010	chr	+	2258272	2258671	2258272	2258671	1	2258272,	2258671,	0	-	a	a	0
2043	Rv2011c	chr	-	2258853	2259285	2258853	2259285	1	2258853,	2259285,	0	-	a	a	0
2044	Rv2012	chr	+	2259325	2259820	2259325	2259820	1	2259325,	2259820,	0	-	a	a	0
2045	Rv2013	chr	+	2260664	2261144	2260664	2261144	1	2260664,	2261144,	0	-	a	a	0
2046	Rv2014	chr	+	2261097	2261688	2261097	2261688	1	2261097,	2261688,	0	-	a	a	0
2047	Rv2015c	chr	-	2261815	2263072	2261815	2263072	1	2261815,	2263072,	0	-	a	a	0
2048	Rv2016	chr	+	2263425	2264001	2263425	2264001	1	2263425,	2264001,	0	-	a	a	0
2049	Rv2017	chr	+	2263997	2265038	2263997	2265038	1	2263997,	2265038,	0	-	a	a	0
2050	Rv2018	chr	+	2265279	2265999	2265279	2265999	1	2265279,	2265999,	0	-	a	a	0
2051	Rv2019	chr	+	2265988	2266405	2265988	2266405	1	2265988,	2266405,	0	-	a	a	0
2052	Rv2020c	chr	-	2266420	2266720	2266420	2266720	1	2266420,	2266720,	0	-	a	a	0
2053	Rv2021c	chr	-	2266804	2267110	2266804	2267110	1	2266804,	2267110,	0	-	a	a	0
2054	Rv2022c	chr	-	2267118	2267724	2267118	2267724	1	2267118,	2267724,	0	-	a	a	0
2055	Rv2023c	chr	-	2267748	2268108	2267748	2268108	1	2267748,	2268108,	0	-	a	a	0
2056	Rv2024c	chr	-	2268692	2270240	2268692	2270240	1	2268692,	2270240,	0	-	a	a	0
2057	Rv2025c	chr	-	2270749	2271748	2270749	2271748	1	2270749,	2271748,	0	-	a	a	0
2058	Rv2026c	chr	-	2271862	2272747	2271862	2272747	1	2271862,	2272747,	0	-	a	a	0
2059	Rv2027c	chr	-	2272786	2274508	2272786	2274508	1	2272786,	2274508,	0	-	a	a	0
2060	Rv2028c	chr	-	2274568	2275408	2274568	2275408	1	2274568,	2275408,	0	-	a	a	0
2061	Rv2029c	chr	-	2275404	2276424	2275404	2276424	1	2275404,	2276424,	0	pfkB	a	a	0
2062	Rv2030c	chr	-	2276440	2278486	2276440	2278486	1	2276440,	2278486,	0	-	a	a	0
2063	Rv2031c	chr	-	2278497	2278932	2278497	2278932	1	2278497,	2278932,	0	hspX	a	a	0
2064	Rv2032	chr	+	2279128	2280124	2279128	2280124	1	2279128,	2280124,	0	acg	a	a	0
2065	Rv2033c	chr	-	2280239	2281082	2280239	2281082	1	2280239,	2281082,	0	-	a	a	0
2066	Rv2034	chr	+	2281293	2281617	2281293	2281617	1	2281293,	2281617,	0	-	a	a	0
2067	Rv2035	chr	+	2281613	2282102	2281613	2282102	1	2281613,	2282102,	0	-	a	a	0
2068	Rv2036	chr	+	2282098	2282740	2282098	2282740	1	2282098,	2282740,	0	-	a	a	0
2069	Rv2037c	chr	-	2282746	2283721	2282746	2283721	1	2282746,	2283721,	0	-	a	a	0
2070	Rv2038c	chr	-	2283722	2284796	2283722	2284796	1	2283722,	2284796,	0	-	a	a	0
2071	Rv2039c	chr	-	2284798	2285641	2284798	2285641	1	2284798,	2285641,	0	-	a	a	0
2072	Rv2040c	chr	-	2285627	2286530	2285627	2286530	1	2285627,	2286530,	0	-	a	a	0
2073	Rv2041c	chr	-	2286526	2287846	2286526	2287846	1	2286526,	2287846,	0	-	a	a	0
2074	Rv2042c	chr	-	2287883	2288681	2287883	2288681	1	2287883,	2288681,	0	-	a	a	0
2075	Rv2043c	chr	-	2288680	2289241	2288680	2289241	1	2288680,	2289241,	0	pncA	a	a	0
2076	Rv2044c	chr	-	2289281	2289599	2289281	2289599	1	2289281,	2289599,	0	-	a	a	0
2077	Rv2045c	chr	-	2289684	2291220	2289684	2291220	1	2289684,	2291220,	0	lipT	a	a	0
2078	Rv2046	chr	+	2291268	2291925	2291268	2291925	1	2291268,	2291925,	0	lppI	a	a	0
2079	Rv2047c	chr	-	2291961	2294526	2291961	2294526	1	2291961,	2294526,	0	-	a	a	0
2080	Rv2048c	chr	-	2294530	2306986	2294530	2306986	1	2294530,	2306986,	0	pks12	a	a	0
2081	Rv2049c	chr	-	2307292	2307517	2307292	2307517	1	2307292,	2307517,	0	-	a	a	0
2082	Rv2050	chr	+	2307820	2308156	2307820	2308156	1	2307820,	2308156,	0	-	a	a	0
2083	Rv2051c	chr	-	2308130	2310755	2308130	2310755	1	2308130,	2310755,	0	ppm1	a	a	0
2084	Rv2052c	chr	-	2310912	2312517	2310912	2312517	1	2310912,	2312517,	0	-	a	a	0
2085	Rv2053c	chr	-	2312521	2313049	2312521	2313049	1	2312521,	2313049,	0	fxsA	a	a	0
2086	Rv2054	chr	+	2313124	2313838	2313124	2313838	1	2313124,	2313838,	0	-	a	a	0
2087	Rv2055c	chr	-	2314086	2314353	2314086	2314353	1	2314086,	2314353,	0	rpsR	a	a	0
2088	Rv2056c	chr	-	2314353	2314659	2314353	2314659	1	2314353,	2314659,	0	rpsN	a	a	0
2089	Rv2057c	chr	-	2314660	2314825	2314660	2314825	1	2314660,	2314825,	0	rpmG	a	a	0
2090	Rv2058c	chr	-	2314824	2315061	2314824	2315061	1	2314824,	2315061,	0	rpmB	a	a	0
2091	Rv2059	chr	+	2315173	2316709	2315173	2316709	1	2315173,	2316709,	0	-	a	a	0
2092	Rv2060	chr	+	2316278	2316680	2316278	2316680	1	2316278,	2316680,	0	-	a	a	0
2093	Rv2061c	chr	-	2316680	2317085	2316680	2317085	1	2316680,	2317085,	0	-	a	a	0
2094	Rv2062c	chr	-	2317168	2320753	2317168	2320753	1	2317168,	2320753,	0	cobN	a	a	0
2095	Rv2063	chr	+	2320830	2321064	2320830	2321064	1	2320830,	2321064,	0	-	a	a	0
2096	Rv2064	chr	+	2321450	2322542	2321450	2322542	1	2321450,	2322542,	0	cobG	a	a	0
2097	Rv2065	chr	+	2322551	2323178	2322551	2323178	1	2322551,	2323178,	0	cobH	a	a	0
2098	Rv2066	chr	+	2323174	2324701	2323174	2324701	1	2323174,	2324701,	0	cobI	a	a	0
2099	Rv2067c	chr	-	2324646	2325870	2324646	2325870	1	2324646,	2325870,	0	-	a	a	0
2100	Rv2068c	chr	-	2325885	2326809	2325885	2326809	1	2325885,	2326809,	0	blaC	a	a	0
2101	Rv2069	chr	+	2326943	2327501	2326943	2327501	1	2326943,	2327501,	0	sigC	a	a	0
2102	Rv2070c	chr	-	2327490	2328225	2327490	2328225	1	2327490,	2328225,	0	cobK	a	a	0
2103	Rv2071c	chr	-	2328221	2328977	2328221	2328977	1	2328221,	2328977,	0	cobM	a	a	0
2104	Rv2072c	chr	-	2328973	2330146	2328973	2330146	1	2328973,	2330146,	0	cobL	a	a	0
2105	Rv2073c	chr	-	2330213	2330963	2330213	2330963	1	2330213,	2330963,	0	-	a	a	0
2106	Rv2074	chr	+	2330992	2331406	2330992	2331406	1	2330992,	2331406,	0	-	a	a	0
2107	Rv2075c	chr	-	2331415	2332879	2331415	2332879	1	2331415,	2332879,	0	-	a	a	0
2108	Rv2076c	chr	-	2333036	2333288	2333036	2333288	1	2333036,	2333288,	0	-	a	a	0
2109	Rv2077c	chr	-	2333322	2334294	2333322	2334294	1	2333322,	2334294,	0	-	a	a	0
2110	Rv2077A	chr	-	2334294	2334594	2334294	2334594	1	2334294,	2334594,	0	-	a	a	0
2111	Rv2078	chr	+	2335058	2335373	2335058	2335373	1	2335058,	2335373,	0	-	a	a	0
2112	Rv2079	chr	+	2335354	2337325	2335354	2337325	1	2335354,	2337325,	0	-	a	a	0
2113	Rv2080	chr	+	2337305	2337869	2337305	2337869	1	2337305,	2337869,	0	lppJ	a	a	0
2114	Rv2081c	chr	-	2338064	2338505	2338064	2338505	1	2338064,	2338505,	0	-	a	a	0
2115	Rv2082	chr	+	2338708	2340874	2338708	2340874	1	2338708,	2340874,	0	-	a	a	0
2116	Rv2083	chr	+	2340870	2341815	2340870	2341815	1	2340870,	2341815,	0	-	a	a	0
2117	Rv2084	chr	+	2341807	2342944	2341807	2342944	1	2341807,	2342944,	0	-	a	a	0
2118	Rv2085	chr	+	2343026	2343332	2343026	2343332	1	2343026,	2343332,	0	-	a	a	0
2119	Rv2086	chr	+	2343310	2343916	2343310	2343916	1	2343310,	2343916,	0	-	a	a	0
2120	Rv2087	chr	+	2343993	2344224	2343993	2344224	1	2343993,	2344224,	0	-	a	a	0
2121	Rv2088	chr	+	2344410	2346180	2344410	2346180	1	2344410,	2346180,	0	pknJ	a	a	0
2122	Rv2089c	chr	-	2346196	2347324	2346196	2347324	1	2346196,	2347324,	0	pepE	a	a	0
2123	Rv2090	chr	+	2347372	2348554	2347372	2348554	1	2347372,	2348554,	0	-	a	a	0
2124	Rv2091c	chr	-	2348557	2349292	2348557	2349292	1	2348557,	2349292,	0	-	a	a	0
2125	Rv2092c	chr	-	2349333	2352054	2349333	2352054	1	2349333,	2352054,	0	helY	a	a	0
2126	Rv2093c	chr	-	2352102	2353029	2352102	2353029	1	2352102,	2353029,	0	tatC	a	a	0
2127	Rv2094c	chr	-	2353045	2353297	2353045	2353297	1	2353045,	2353297,	0	tatA	a	a	0
2128	Rv2095c	chr	-	2353364	2354315	2353364	2354315	1	2353364,	2354315,	0	-	a	a	0
2129	Rv2096c	chr	-	2354311	2355310	2354311	2355310	1	2354311,	2355310,	0	-	a	a	0
2130	Rv2097c	chr	-	2355318	2356677	2355318	2356677	1	2355318,	2356677,	0	-	a	a	0
2131	Rv2100	chr	+	2358388	2360041	2358388	2360041	1	2358388,	2360041,	0	-	a	a	0
2132	Rv2101	chr	+	2360239	2363281	2360239	2363281	1	2360239,	2363281,	0	helZ	a	a	0
2133	Rv2102	chr	+	2363390	2364107	2363390	2364107	1	2363390,	2364107,	0	-	a	a	0
2134	Rv2103c	chr	-	2364085	2364520	2364085	2364520	1	2364085,	2364520,	0	-	a	a	0
2135	Rv2104c	chr	-	2364526	2364781	2364526	2364781	1	2364526,	2364781,	0	-	a	a	0
2136	Rv2105	chr	+	2365464	2365791	2365464	2365791	1	2365464,	2365791,	0	-	a	a	0
2137	Rv2106	chr	+	2365787	2366726	2365787	2366726	1	2365787,	2366726,	0	-	a	a	0
2138	Rv2107	chr	+	2367358	2367655	2367358	2367655	1	2367358,	2367655,	0	PE22	a	a	0
2139	Rv2108	chr	+	2367710	2368442	2367710	2368442	1	2367710,	2368442,	0	PPE36	a	a	0
2140	Rv2109c	chr	-	2368982	2369729	2368982	2369729	1	2368982,	2369729,	0	prcA	a	a	0
2141	Rv2110c	chr	-	2369725	2370601	2369725	2370601	1	2369725,	2370601,	0	prcB	a	a	0
2142	Rv2111c	chr	-	2370597	2370792	2370597	2370792	1	2370597,	2370792,	0	-	a	a	0
2143	Rv2112c	chr	-	2370904	2372569	2370904	2372569	1	2370904,	2372569,	0	-	a	a	0
2144	Rv2113	chr	+	2372629	2373823	2372629	2373823	1	2372629,	2373823,	0	-	a	a	0
2145	Rv2114	chr	+	2373833	2374457	2373833	2374457	1	2373833,	2374457,	0	-	a	a	0
2146	Rv2115c	chr	-	2374460	2376290	2374460	2376290	1	2374460,	2376290,	0	-	a	a	0
2147	Rv2116	chr	+	2376570	2377140	2376570	2377140	1	2376570,	2377140,	0	lppK	a	a	0
2148	Rv2117	chr	+	2377147	2377441	2377147	2377441	1	2377147,	2377441,	0	-	a	a	0
2149	Rv2118c	chr	-	2377469	2378312	2377469	2378312	1	2377469,	2378312,	0	-	a	a	0
2150	Rv2119	chr	+	2378385	2379222	2378385	2379222	1	2378385,	2379222,	0	-	a	a	0
2151	Rv2120c	chr	-	2379244	2379727	2379244	2379727	1	2379244,	2379727,	0	-	a	a	0
2152	Rv2121c	chr	-	2379805	2380660	2379805	2380660	1	2379805,	2380660,	0	hisG	a	a	0
2153	Rv2122c	chr	-	2380662	2380944	2380662	2380944	1	2380662,	2380944,	0	hisE	a	a	0
2154	Rv2123	chr	+	2381070	2382492	2381070	2382492	1	2381070,	2382492,	0	PPE37	a	a	0
2155	Rv2124c	chr	-	2382488	2386067	2382488	2386067	1	2382488,	2386067,	0	metH	a	a	0
2156	Rv2125	chr	+	2386292	2387171	2386292	2387171	1	2386292,	2387171,	0	-	a	a	0
2157	Rv2126c	chr	-	2387201	2387972	2387201	2387972	1	2387201,	2387972,	0	PE_PGRS37	a	a	0
2158	Rv2127	chr	+	2388615	2390085	2388615	2390085	1	2388615,	2390085,	0	ansP1	a	a	0
2159	Rv2128	chr	+	2390084	2390288	2390084	2390288	1	2390084,	2390288,	0	-	a	a	0
2160	Rv2129c	chr	-	2390307	2391189	2390307	2391189	1	2390307,	2391189,	0	-	a	a	0
2161	Rv2130c	chr	-	2391214	2392459	2391214	2392459	1	2391214,	2392459,	0	cysS	a	a	0
2162	Rv2131c	chr	-	2392516	2393320	2392516	2393320	1	2392516,	2393320,	0	cysQ	a	a	0
2163	Rv2132	chr	+	2393410	2393641	2393410	2393641	1	2393410,	2393641,	0	-	a	a	0
2164	Rv2133c	chr	-	2393850	2394639	2393850	2394639	1	2393850,	2394639,	0	-	a	a	0
2165	Rv2134c	chr	-	2394649	2395237	2394649	2395237	1	2394649,	2395237,	0	-	a	a	0
2166	Rv2135c	chr	-	2395300	2396011	2395300	2396011	1	2395300,	2396011,	0	-	a	a	0
2167	Rv2136c	chr	-	2396007	2396838	2396007	2396838	1	2396007,	2396838,	0	uppP	a	a	0
2168	Rv2137c	chr	-	2396901	2397315	2396901	2397315	1	2396901,	2397315,	0	-	a	a	0
2169	Rv2138	chr	+	2397329	2398406	2397329	2398406	1	2397329,	2398406,	0	lppL	a	a	0
2170	Rv2139	chr	+	2398719	2399793	2398719	2399793	1	2398719,	2399793,	0	pyrD	a	a	0
2171	Rv2140c	chr	-	2399797	2400328	2399797	2400328	1	2399797,	2400328,	0	TB18.6	a	a	0
2172	Rv2141c	chr	-	2400375	2401722	2400375	2401722	1	2400375,	2401722,	0	-	a	a	0
2173	Rv2142c	chr	-	2402192	2402510	2402192	2402510	1	2402192,	2402510,	0	-	a	a	0
2174	Rv2143	chr	+	2402976	2404035	2402976	2404035	1	2402976,	2404035,	0	-	a	a	0
2175	Rv2144c	chr	-	2404164	2404521	2404164	2404521	1	2404164,	2404521,	0	-	a	a	0
2176	Rv2145c	chr	-	2404615	2405398	2404615	2405398	1	2404615,	2405398,	0	wag31	a	a	0
2177	Rv2146c	chr	-	2405665	2405956	2405665	2405956	1	2405665,	2405956,	0	-	a	a	0
2178	Rv2147c	chr	-	2406117	2406843	2406117	2406843	1	2406117,	2406843,	0	-	a	a	0
2179	Rv2148c	chr	-	2406839	2407616	2406839	2407616	1	2406839,	2407616,	0	-	a	a	0
2180	Rv2149c	chr	-	2407621	2408374	2407621	2408374	1	2407621,	2408374,	0	yfiH	a	a	0
2181	Rv2150c	chr	-	2408384	2409524	2408384	2409524	1	2408384,	2409524,	0	ftsZ	a	a	0
2182	Rv2151c	chr	-	2409696	2410641	2409696	2410641	1	2409696,	2410641,	0	ftsQ	a	a	0
2183	Rv2152c	chr	-	2410637	2412122	2410637	2412122	1	2410637,	2412122,	0	murC	a	a	0
2184	Rv2153c	chr	-	2412118	2413351	2412118	2413351	1	2412118,	2413351,	0	murG	a	a	0
2185	Rv2154c	chr	-	2413347	2414922	2413347	2414922	1	2413347,	2414922,	0	ftsW	a	a	0
2186	Rv2155c	chr	-	2414933	2416394	2414933	2416394	1	2414933,	2416394,	0	murD	a	a	0
2187	Rv2156c	chr	-	2416395	2417475	2416395	2417475	1	2416395,	2417475,	0	mraY	a	a	0
2188	Rv2157c	chr	-	2417471	2419004	2417471	2419004	1	2417471,	2419004,	0	murF	a	a	0
2189	Rv2158c	chr	-	2419000	2420608	2419000	2420608	1	2419000,	2420608,	0	murE	a	a	0
2190	Rv2159c	chr	-	2420630	2421665	2420630	2421665	1	2420630,	2421665,	0	-	a	a	0
2191	Rv2160A	chr	-	2421642	2422278	2421642	2422278	1	2421642,	2422278,	0	-	a	a	0
2192	Rv2160c	chr	-	2421661	2422003	2421661	2422003	1	2421661,	2422003,	0	-	a	a	0
2193	Rv2161c	chr	-	2422270	2423137	2422270	2423137	1	2422270,	2423137,	0	-	a	a	0
2194	Rv2162c	chr	-	2423239	2424838	2423239	2424838	1	2423239,	2424838,	0	PE_PGRS38	a	a	0
2195	Rv2163c	chr	-	2425047	2427087	2425047	2427087	1	2425047,	2427087,	0	pbpB	a	a	0
2196	Rv2164c	chr	-	2427083	2428238	2427083	2428238	1	2427083,	2428238,	0	-	a	a	0
2197	Rv2165c	chr	-	2428234	2429269	2428234	2429269	1	2428234,	2429269,	0	mraW	a	a	0
2198	Rv2166c	chr	-	2429426	2429858	2429426	2429858	1	2429426,	2429858,	0	-	a	a	0
2199	Rv2167c	chr	-	2430158	2431199	2430158	2431199	1	2430158,	2431199,	0	-	a	a	0
2200	Rv2168c	chr	-	2431093	2431420	2431093	2431420	1	2431093,	2431420,	0	-	a	a	0
2201	Rv2169c	chr	-	2431564	2431969	2431564	2431969	1	2431564,	2431969,	0	-	a	a	0
2202	Rv2170	chr	+	2432234	2432855	2432234	2432855	1	2432234,	2432855,	0	-	a	a	0
2203	Rv2171	chr	+	2432950	2433634	2432950	2433634	1	2432950,	2433634,	0	lppM	a	a	0
2204	Rv2172c	chr	-	2433630	2434536	2433630	2434536	1	2433630,	2434536,	0	-	a	a	0
2205	Rv2173	chr	+	2434846	2435905	2434846	2435905	1	2434846,	2435905,	0	idsA2	a	a	0
2206	Rv2174	chr	+	2435908	2437459	2435908	2437459	1	2435908,	2437459,	0	-	a	a	0
2207	Rv2175c	chr	-	2437445	2437886	2437445	2437886	1	2437445,	2437886,	0	-	a	a	0
2208	Rv2176	chr	+	2437940	2439140	2437940	2439140	1	2437940,	2439140,	0	pknL	a	a	0
2209	Rv2177c	chr	-	2439281	2439947	2439281	2439947	1	2439281,	2439947,	0	-	a	a	0
2210	Rv2178c	chr	-	2440331	2441720	2440331	2441720	1	2440331,	2441720,	0	aroG	a	a	0
2211	Rv2179c	chr	-	2441810	2442317	2441810	2442317	1	2441810,	2442317,	0	-	a	a	0
2212	Rv2180c	chr	-	2442326	2443214	2442326	2443214	1	2442326,	2443214,	0	-	a	a	0
2213	Rv2181	chr	+	2443301	2444585	2443301	2444585	1	2443301,	2444585,	0	-	a	a	0
2214	Rv2182c	chr	-	2444585	2445329	2444585	2445329	1	2444585,	2445329,	0	-	a	a	0
2215	Rv2183c	chr	-	2445414	2445810	2445414	2445810	1	2445414,	2445810,	0	-	a	a	0
2216	Rv2184c	chr	-	2445806	2446946	2445806	2446946	1	2445806,	2446946,	0	-	a	a	0
2217	Rv2185c	chr	-	2447065	2447500	2447065	2447500	1	2447065,	2447500,	0	TB16.3	a	a	0
2218	Rv2186c	chr	-	2447604	2447994	2447604	2447994	1	2447604,	2447994,	0	-	a	a	0
2219	Rv2187	chr	+	2448159	2449962	2448159	2449962	1	2448159,	2449962,	0	fadD15	a	a	0
2220	Rv2188c	chr	-	2449992	2451150	2449992	2451150	1	2449992,	2451150,	0	-	a	a	0
2221	Rv2189c	chr	-	2451246	2452020	2451246	2452020	1	2451246,	2452020,	0	-	a	a	0
2222	Rv2190c	chr	-	2452114	2453272	2452114	2453272	1	2452114,	2453272,	0	-	a	a	0
2223	Rv2191	chr	+	2453818	2455756	2453818	2455756	1	2453818,	2455756,	0	-	a	a	0
2224	Rv2192c	chr	-	2455630	2456743	2455630	2456743	1	2455630,	2456743,	0	trpD	a	a	0
2225	Rv2193	chr	+	2456900	2457512	2456900	2457512	1	2456900,	2457512,	0	ctaE	a	a	0
2226	Rv2194	chr	+	2457552	2458395	2457552	2458395	1	2457552,	2458395,	0	qcrC	a	a	0
2227	Rv2195	chr	+	2458391	2459681	2458391	2459681	1	2458391,	2459681,	0	qcrA	a	a	0
2228	Rv2196	chr	+	2459677	2461327	2459677	2461327	1	2459677,	2461327,	0	qcrB	a	a	0
2229	Rv2197c	chr	-	2461503	2462148	2461503	2462148	1	2461503,	2462148,	0	-	a	a	0
2230	Rv2198c	chr	-	2462147	2463047	2462147	2463047	1	2462147,	2463047,	0	mmpS3	a	a	0
2231	Rv2199c	chr	-	2463232	2463652	2463232	2463652	1	2463232,	2463652,	0	-	a	a	0
2232	Rv2200c	chr	-	2463659	2464751	2463659	2464751	1	2463659,	2464751,	0	ctaC	a	a	0
2233	Rv2201	chr	+	2464996	2466955	2464996	2466955	1	2464996,	2466955,	0	asnB	a	a	0
2234	Rv2202c	chr	-	2467052	2468027	2467052	2468027	1	2467052,	2468027,	0	cbhK	a	a	0
2235	Rv2203	chr	+	2468230	2468923	2468230	2468923	1	2468230,	2468923,	0	-	a	a	0
2236	Rv2204c	chr	-	2468930	2469287	2468930	2469287	1	2468930,	2469287,	0	-	a	a	0
2237	Rv2205c	chr	-	2469386	2470463	2469386	2470463	1	2469386,	2470463,	0	-	a	a	0
2238	Rv2206	chr	+	2470621	2471332	2470621	2471332	1	2470621,	2471332,	0	-	a	a	0
2239	Rv2207	chr	+	2471410	2472496	2471410	2472496	1	2471410,	2472496,	0	cobT	a	a	0
2240	Rv2208	chr	+	2472492	2473242	2472492	2473242	1	2472492,	2473242,	0	cobS	a	a	0
2241	Rv2209	chr	+	2473399	2474938	2473399	2474938	1	2473399,	2474938,	0	-	a	a	0
2242	Rv2210c	chr	-	2474863	2475970	2474863	2475970	1	2474863,	2475970,	0	ilvE	a	a	0
2243	Rv2211c	chr	-	2476041	2477181	2476041	2477181	1	2476041,	2477181,	0	gcvT	a	a	0
2244	Rv2212	chr	+	2477189	2478326	2477189	2478326	1	2477189,	2478326,	0	-	a	a	0
2245	Rv2213	chr	+	2478337	2479885	2478337	2479885	1	2478337,	2479885,	0	pepB	a	a	0
2246	Rv2214c	chr	-	2479922	2481701	2479922	2481701	1	2479922,	2481701,	0	ephD	a	a	0
2247	Rv2215	chr	+	2481964	2483626	2481964	2483626	1	2481964,	2483626,	0	dlaT	a	a	0
2248	Rv2216	chr	+	2483625	2484531	2483625	2484531	1	2483625,	2484531,	0	-	a	a	0
2249	Rv2217	chr	+	2484583	2485276	2484583	2485276	1	2484583,	2485276,	0	lipB	a	a	0
2250	Rv2218	chr	+	2485272	2486208	2485272	2486208	1	2485272,	2486208,	0	lipA	a	a	0
2251	Rv2219	chr	+	2486234	2486987	2486234	2486987	1	2486234,	2486987,	0	-	a	a	0
2252	Rv2219A	chr	-	2486993	2487416	2486993	2487416	1	2486993,	2487416,	0	-	a	a	0
2253	Rv2220	chr	+	2487614	2489051	2487614	2489051	1	2487614,	2489051,	0	glnA1	a	a	0
2254	Rv2221c	chr	-	2489368	2492353	2489368	2492353	1	2489368,	2492353,	0	glnE	a	a	0
2255	Rv2222c	chr	-	2492401	2493742	2492401	2493742	1	2492401,	2493742,	0	glnA2	a	a	0
2256	Rv2223c	chr	-	2493836	2495399	2493836	2495399	1	2493836,	2495399,	0	-	a	a	0
2257	Rv2224c	chr	-	2495460	2497023	2495460	2497023	1	2495460,	2497023,	0	-	a	a	0
2258	Rv2225	chr	+	2497741	2498587	2497741	2498587	1	2497741,	2498587,	0	panB	a	a	0
2259	Rv2226	chr	+	2498831	2500373	2498831	2500373	1	2498831,	2500373,	0	-	a	a	0
2260	Rv2227	chr	+	2500930	2501632	2500930	2501632	1	2500930,	2501632,	0	-	a	a	0
2261	Rv2228c	chr	-	2501643	2502738	2501643	2502738	1	2501643,	2502738,	0	-	a	a	0
2262	Rv2229c	chr	-	2502734	2503472	2502734	2503472	1	2502734,	2503472,	0	-	a	a	0
2263	Rv2230c	chr	-	2503468	2504608	2503468	2504608	1	2503468,	2504608,	0	-	a	a	0
2264	Rv2231c	chr	-	2504604	2505699	2504604	2505699	1	2504604,	2505699,	0	cobC	a	a	0
2265	Rv2232	chr	+	2506277	2507153	2506277	2507153	1	2506277,	2507153,	0	-	a	a	0
2266	Rv2234	chr	+	2507145	2507637	2507145	2507637	1	2507145,	2507637,	0	ptpA	a	a	0
2267	Rv2235	chr	+	2507636	2508452	2507636	2508452	1	2507636,	2508452,	0	-	a	a	0
2268	Rv2236c	chr	-	2508433	2509375	2508433	2509375	1	2508433,	2509375,	0	cobD	a	a	0
2269	Rv2237	chr	+	2509488	2510256	2509488	2510256	1	2509488,	2510256,	0	-	a	a	0
2270	Rv2238c	chr	-	2510714	2511176	2510714	2511176	1	2510714,	2511176,	0	ahpE	a	a	0
2271	Rv2239c	chr	-	2511175	2511652	2511175	2511652	1	2511175,	2511652,	0	-	a	a	0
2272	Rv2240c	chr	-	2511689	2512487	2511689	2512487	1	2511689,	2512487,	0	-	a	a	0
2273	Rv2241	chr	+	2512538	2515244	2512538	2515244	1	2512538,	2515244,	0	aceE	a	a	0
2274	Rv2242	chr	+	2515303	2516548	2515303	2516548	1	2515303,	2516548,	0	-	a	a	0
2275	Rv2243	chr	+	2516786	2517695	2516786	2517695	1	2516786,	2517695,	0	fabD	a	a	0
2276	Rv2244	chr	+	2517770	2518118	2517770	2518118	1	2517770,	2518118,	0	acpP	a	a	0
2277	Rv2245	chr	+	2518114	2519365	2518114	2519365	1	2518114,	2519365,	0	kasA	a	a	0
2278	Rv2246	chr	+	2519395	2520712	2519395	2520712	1	2519395,	2520712,	0	kasB	a	a	0
2279	Rv2247	chr	+	2520742	2522164	2520742	2522164	1	2520742,	2522164,	0	accD6	a	a	0
2280	Rv2248	chr	+	2522359	2523175	2522359	2523175	1	2522359,	2523175,	0	-	a	a	0
2281	Rv2249c	chr	-	2523240	2524791	2523240	2524791	1	2523240,	2524791,	0	glpD1	a	a	0
2282	Rv2250c	chr	-	2524784	2525354	2524784	2525354	1	2524784,	2525354,	0	-	a	a	0
2283	Rv2250A	chr	+	2525401	2525821	2525401	2525821	1	2525401,	2525821,	0	-	a	a	0
2284	Rv2251	chr	+	2525564	2526992	2525564	2526992	1	2525564,	2526992,	0	-	a	a	0
